participant,technique,movement,clustering,trial,time_ms,errorClicks,amplitude_px,targetRadius,clickInside,distNorm,distPx,targetSpeed,targetVx,targetVy,clickX,clickY,targetX,targetY,prevTargetX,prevTargetY
3,BUBBLE,STATIC,LOW,6,1490.0,0.0,476.89,23.561802204203204,True,0.278,6.55,0.0,0.0,0.0,63.0,230.0,56.5,230.5,532.2,197.8
3,BUBBLE,STATIC,LOW,7,992.0,0.0,239.3,16.597415579454754,True,0.571,9.48,0.0,0.0,0.0,285.0,318.0,277.1,323.2,56.5,230.5
3,BUBBLE,STATIC,LOW,8,1304.0,0.0,236.3,11.281849690667912,True,0.325,3.66,0.0,0.0,0.0,480.0,203.0,478.5,199.7,277.1,323.2
3,BUBBLE,STATIC,LOW,9,1340.0,0.0,331.84,14.107226928429842,True,0.574,8.1,0.0,0.0,0.0,192.0,46.0,183.9,46.8,478.5,199.7
3,BUBBLE,STATIC,LOW,10,770.0,0.0,346.04,26.7145596481541,True,0.306,8.16,0.0,0.0,0.0,420.0,300.0,413.9,305.4,183.9,46.8
3,BUBBLE,STATIC,LOW,11,886.0,0.0,167.65,12.890530736241105,False,1.817,23.43,0.0,0.0,0.0,423.0,146.0,445.9,140.8,413.9,305.4
3,BUBBLE,STATIC,LOW,12,758.0,0.0,121.07,13.003615539167491,True,0.87,11.31,0.0,0.0,0.0,339.0,218.0,349.8,214.5,445.9,140.8
3,BUBBLE,STATIC,LOW,13,872.0,0.0,236.98,14.892551137070104,True,0.871,12.97,0.0,0.0,0.0,513.0,382.0,505.8,392.8,349.8,214.5
3,BUBBLE,STATIC,LOW,14,954.0,0.0,438.08,16.917970508225203,True,0.458,7.74,0.0,0.0,0.0,248.0,38.0,242.1,43.0,505.8,392.8
3,BUBBLE,STATIC,LOW,15,1094.0,0.0,411.41,16.830424727991236,False,1.277,21.49,0.0,0.0,0.0,217.0,439.0,200.1,452.3,242.1,43.0
3,BUBBLE,STATIC,LOW,16,862.0,0.0,377.01,20.98979853970225,True,0.215,4.51,0.0,0.0,0.0,502.0,219.0,498.3,221.6,200.1,452.3
3,BUBBLE,STATIC,LOW,17,928.0,0.0,289.85,13.725024484823853,False,1.315,18.05,0.0,0.0,0.0,491.0,501.0,505.8,511.3,498.3,221.6
3,BUBBLE,STATIC,LOW,18,1234.0,0.0,326.37,19.950592621614653,True,0.22,4.38,0.0,0.0,0.0,179.0,558.0,183.0,559.7,505.8,511.3
3,BUBBLE,STATIC,LOW,19,1338.0,0.0,303.47,28.937670518574365,True,0.075,2.18,0.0,0.0,0.0,198.0,255.0,196.5,256.6,183.0,559.7
3,BUBBLE,STATIC,LOW,20,964.0,0.0,295.49,15.663202670291588,True,0.728,11.41,0.0,0.0,0.0,346.0,508.0,337.9,516.0,196.5,256.6
3,BUBBLE,STATIC,HIGH,1,1030.0,0.0,,11.754088669554662,True,0.331,3.89,0.0,0.0,0.0,507.0,504.0,503.1,504.4,,
3,BUBBLE,STATIC,HIGH,2,1302.0,0.0,450.16,13.882655867885397,True,0.65,9.03,0.0,0.0,0.0,419.0,53.0,420.4,61.9,503.1,504.4
3,BUBBLE,STATIC,HIGH,3,866.0,0.0,192.44,26.55517344118287,True,0.813,21.58,0.0,0.0,0.0,274.0,150.0,256.3,162.4,420.4,61.9
3,BUBBLE,STATIC,HIGH,4,1166.0,0.0,304.98,29.470224438824985,True,0.231,6.82,0.0,0.0,0.0,183.0,458.0,189.5,459.9,256.3,162.4
3,BUBBLE,STATIC,HIGH,5,742.0,0.0,319.37,18.37266602488345,False,1.137,20.88,0.0,0.0,0.0,391.0,186.0,381.1,204.4,189.5,459.9
3,BUBBLE,STATIC,HIGH,6,888.0,0.0,244.39,19.085787486375246,True,0.937,17.87,0.0,0.0,0.0,155.0,183.0,137.4,186.0,381.1,204.4
3,BUBBLE,STATIC,HIGH,7,902.0,0.0,127.09,13.694324102561431,True,0.093,1.28,0.0,0.0,0.0,264.0,165.0,262.8,165.4,137.4,186.0
3,BUBBLE,STATIC,HIGH,8,756.0,0.0,86.5,23.65989777846835,True,0.397,9.4,0.0,0.0,0.0,342.0,195.0,346.6,186.8,262.8,165.4
3,BUBBLE,STATIC,HIGH,9,1068.0,0.0,285.98,25.36749104820639,True,0.325,8.24,0.0,0.0,0.0,68.0,130.0,64.9,137.6,346.6,186.8
3,BUBBLE,STATIC,HIGH,10,870.0,0.0,110.97,28.917071206911384,True,0.387,11.19,0.0,0.0,0.0,155.0,220.0,146.0,213.3,64.9,137.6
3,BUBBLE,STATIC,HIGH,11,1212.0,0.0,305.49,14.84739006298961,True,0.484,7.19,0.0,0.0,0.0,439.0,320.0,434.2,314.6,146.0,213.3
3,BUBBLE,STATIC,HIGH,12,1146.0,0.0,194.87,15.672915504023397,False,1.196,18.74,0.0,0.0,0.0,268.0,400.0,269.5,418.7,434.2,314.6
3,BUBBLE,STATIC,HIGH,13,1228.0,0.0,148.28,14.778175305039738,True,0.623,9.21,0.0,0.0,0.0,182.0,531.0,184.2,539.9,269.5,418.7
3,BUBBLE,STATIC,HIGH,14,996.0,0.0,505.46,27.88840242026866,True,0.348,9.71,0.0,0.0,0.0,387.0,84.0,396.3,81.1,184.2,539.9
3,BUBBLE,STATIC,HIGH,15,1228.0,0.0,453.82,19.433020667041376,True,0.4,7.77,0.0,0.0,0.0,235.0,499.0,228.2,502.7,396.3,81.1
3,BUBBLE,STATIC,HIGH,16,914.0,0.0,276.28,23.46426644765991,True,0.495,11.62,0.0,0.0,0.0,489.0,416.0,493.8,426.6,228.2,502.7
3,BUBBLE,STATIC,HIGH,17,1088.0,0.0,377.67,20.567046425295306,True,0.198,4.06,0.0,0.0,0.0,131.0,308.0,135.0,308.5,493.8,426.6
3,BUBBLE,STATIC,HIGH,18,862.0,0.0,107.88,24.856509330371374,True,0.835,20.75,0.0,0.0,0.0,231.0,363.0,217.1,378.4,135.0,308.5
3,BUBBLE,STATIC,HIGH,19,744.0,0.0,333.58,23.969931051682373,False,1.185,28.39,0.0,0.0,0.0,475.0,143.0,478.5,171.2,217.1,378.4
3,BUBBLE,STATIC,HIGH,20,1142.0,0.0,523.88,29.307394068697356,False,1.113,32.62,0.0,0.0,0.0,104.0,519.0,116.0,549.3,478.5,171.2
3,BUBBLE,SLOW,LOW,1,2094.0,0.0,,25.208655860006424,True,0.665,16.77,120.0,-98.57,68.43,399.0,342.0,384.8,350.9,,
3,BUBBLE,SLOW,LOW,2,1312.0,0.0,352.5,27.09715835411807,False,1.784,48.35,120.0,95.43,-72.75,27.0,469.0,64.9,499.0,384.8,350.9
3,BUBBLE,SLOW,LOW,3,840.0,0.0,309.33,24.19153271094814,True,0.491,11.88,120.0,-48.63,-109.71,286.0,266.0,277.6,274.4,64.9,499.0
3,BUBBLE,SLOW,LOW,4,1288.0,0.0,180.76,13.766737399213147,False,1.009,13.89,120.0,-85.34,84.36,233.0,438.0,221.9,446.4,277.6,274.4
3,BUBBLE,SLOW,LOW,5,1184.0,0.0,205.39,14.893149854925662,True,0.846,12.6,120.0,-62.84,102.23,216.0,234.0,206.0,241.6,221.9,446.4
3,BUBBLE,SLOW,LOW,6,1508.0,0.0,389.8,24.48048455013904,True,0.114,2.8,120.0,118.28,-20.24,534.0,449.0,534.2,451.8,206.0,241.6
3,BUBBLE,SLOW,LOW,7,890.0,0.0,78.14,20.09272312068007,True,0.837,16.82,120.0,106.92,54.48,455.0,415.0,470.0,407.3,534.2,451.8
3,BUBBLE,SLOW,LOW,8,884.0,0.0,41.92,20.67015746715343,True,0.927,19.15,120.0,-97.24,70.32,528.0,414.0,511.7,403.9,470.0,407.3
3,BUBBLE,SLOW,LOW,9,1316.0,0.0,457.1,18.46794275683942,False,1.658,30.62,120.0,77.87,91.3,243.0,10.0,235.5,39.7,511.7,403.9
3,BUBBLE,SLOW,LOW,10,1038.0,0.0,435.2,11.412080394028516,False,1.35,15.41,120.0,104.13,59.64,426.0,448.0,418.5,434.6,235.5,39.7
3,BUBBLE,SLOW,LOW,11,1560.0,0.0,330.46,13.946903916765649,True,0.528,7.36,120.0,73.0,95.24,557.0,129.0,559.8,135.8,418.5,434.6
3,BUBBLE,SLOW,LOW,12,980.0,0.0,421.89,15.12788331193674,False,1.871,28.3,120.0,-72.7,95.47,302.0,455.0,315.6,479.8,559.8,135.8
3,BUBBLE,SLOW,LOW,13,1384.0,0.0,448.28,18.126122956504048,True,0.715,12.97,120.0,99.28,67.4,110.0,67.0,116.8,78.0,315.6,479.8
3,BUBBLE,SLOW,LOW,14,942.0,0.0,108.64,26.161624265052723,True,0.384,10.06,120.0,113.66,-38.5,58.0,168.0,49.2,163.1,116.8,78.0
3,BUBBLE,SLOW,LOW,15,2468.0,0.0,85.23,13.076246880000946,False,1.538,20.11,120.0,-64.7,-101.07,78.0,66.0,83.9,85.2,49.2,163.1
3,BUBBLE,SLOW,LOW,16,1926.0,0.0,567.33,16.278496714677175,False,2.126,34.6,120.0,57.41,-105.38,543.0,439.0,552.1,405.6,83.9,85.2
3,BUBBLE,SLOW,LOW,17,1178.0,0.0,177.6,16.94079230077347,True,0.433,7.33,120.0,-101.57,-63.9,389.0,459.0,382.0,456.8,552.1,405.6
3,BUBBLE,SLOW,LOW,18,1624.0,0.0,110.86,12.395442319373533,False,1.907,23.64,120.0,87.98,-81.61,266.0,502.0,273.5,479.6,382.0,456.8
3,BUBBLE,SLOW,LOW,19,1168.0,0.0,157.62,11.684329898472024,False,2.116,24.72,120.0,-75.32,93.42,150.0,378.0,137.8,399.5,273.5,479.6
3,BUBBLE,SLOW,LOW,20,1092.0,0.0,324.15,23.18888646331093,False,1.02,23.66,120.0,-11.36,119.46,427.0,481.0,449.6,487.8,137.8,399.5
3,POINT,SLOW,MEDIUM,1,3318.0,1.0,,10.542288267248015,True,0.392,4.14,120.0,-115.62,32.13,366.0,301.0,363.8,304.5,,
3,POINT,SLOW,MEDIUM,2,2358.0,1.0,138.63,12.647766418394431,True,0.931,11.78,120.0,-115.48,-32.63,411.0,176.0,400.4,170.8,363.8,304.5
3,POINT,SLOW,MEDIUM,3,1436.0,0.0,184.2,12.46369904597268,True,0.371,4.62,120.0,-113.73,-38.28,221.0,139.0,218.4,142.8,400.4,170.8
3,POINT,SLOW,MEDIUM,4,1492.0,0.0,229.0,13.377758194426054,True,0.318,4.25,120.0,-77.85,-91.32,429.0,240.0,427.5,236.0,218.4,142.8
3,POINT,SLOW,MEDIUM,5,3676.0,2.0,139.82,11.531149152864227,True,0.956,11.03,120.0,-4.31,119.92,297.0,167.0,300.6,177.4,427.5,236.0
3,POINT,SLOW,MEDIUM,6,1078.0,0.0,349.58,18.803354909444895,True,0.71,13.36,120.0,90.78,78.49,32.0,381.0,24.8,392.3,300.6,177.4
3,POINT,SLOW,MEDIUM,7,1288.0,0.0,382.0,27.805948388100955,True,0.242,6.73,120.0,-69.32,-97.95,388.0,492.0,394.2,489.5,24.8,392.3
3,POINT,SLOW,MEDIUM,8,1830.0,0.0,395.07,12.794772974142747,True,0.248,3.17,120.0,51.09,-108.58,238.0,129.0,239.2,126.1,394.2,489.5
3,POINT,SLOW,MEDIUM,9,1158.0,0.0,463.76,27.733385412323656,True,0.816,22.62,120.0,107.76,-52.8,49.0,573.0,62.5,554.8,239.2,126.1
3,POINT,SLOW,MEDIUM,10,6088.0,2.0,412.31,12.440707001250784,True,0.827,10.28,120.0,-118.32,20.0,288.0,205.0,277.9,203.3,62.5,554.8
3,POINT,SLOW,MEDIUM,11,1744.0,0.0,245.85,18.491537034181142,True,0.708,13.09,120.0,-30.65,116.02,59.0,312.0,63.8,324.2,277.9,203.3
3,POINT,SLOW,MEDIUM,13,1980.0,0.0,431.65,27.301230961932998,True,0.371,10.13,120.0,-103.36,-60.97,173.0,211.0,163.9,215.5,412.2,568.6
3,POINT,SLOW,MEDIUM,14,3144.0,1.0,48.72,12.999115867216888,True,0.547,7.1,120.0,108.4,-51.47,198.0,189.0,205.1,189.4,163.9,215.5
3,POINT,SLOW,MEDIUM,15,962.0,0.0,71.88,26.27441101709178,True,0.272,7.14,120.0,72.45,-95.66,151.0,133.0,153.1,139.8,205.1,189.4
3,POINT,SLOW,MEDIUM,16,1324.0,0.0,293.36,29.362237188178696,True,0.32,9.41,120.0,94.9,-73.44,145.0,439.0,152.4,433.2,153.1,139.8
3,POINT,SLOW,MEDIUM,17,1030.0,0.0,303.6,12.337238514015933,True,0.733,9.04,120.0,39.7,-113.24,214.0,144.0,211.3,135.4,152.4,433.2
3,POINT,SLOW,MEDIUM,18,1588.0,0.0,270.37,26.527393406126702,True,0.505,13.41,120.0,26.79,-116.97,422.0,298.0,432.9,290.2,211.3,135.4
3,POINT,SLOW,MEDIUM,19,1536.0,0.0,211.69,19.54709070103663,True,0.667,13.04,120.0,117.35,25.07,228.0,198.0,240.0,203.1,432.9,290.2
3,POINT,SLOW,MEDIUM,20,1232.0,0.0,324.11,22.252377328023474,True,0.465,10.35,120.0,93.58,-75.12,171.0,526.0,180.4,521.7,240.0,203.1
3,POINT,STATIC,LOW,1,1168.0,0.0,,27.13912191992658,True,0.771,20.92,0.0,0.0,0.0,148.0,95.0,130.5,83.6,,
3,POINT,STATIC,LOW,2,882.0,0.0,401.43,18.88369418302551,True,0.572,10.8,0.0,0.0,0.0,413.0,359.0,423.7,357.7,130.5,83.6
3,POINT,STATIC,LOW,3,860.0,0.0,283.8,24.520317453096315,True,0.148,3.63,0.0,0.0,0.0,221.0,163.0,217.4,162.9,423.7,357.7
3,POINT,STATIC,LOW,4,908.0,0.0,128.07,15.559508169177217,True,0.4,6.23,0.0,0.0,0.0,99.0,133.0,92.8,133.2,217.4,162.9
3,POINT,STATIC,LOW,5,920.0,0.0,78.14,19.206289933485394,True,0.392,7.52,0.0,0.0,0.0,117.0,58.0,123.7,61.5,92.8,133.2
3,POINT,STATIC,LOW,6,966.0,0.0,212.77,19.080105448490468,True,0.426,8.12,0.0,0.0,0.0,328.0,48.0,336.1,48.9,123.7,61.5
3,POINT,STATIC,LOW,7,1122.0,0.0,462.37,11.465823962136257,True,0.534,6.12,0.0,0.0,0.0,275.0,509.0,269.5,506.4,336.1,48.9
3,POINT,STATIC,LOW,8,794.0,0.0,331.21,26.72458025347572,True,0.5,13.37,0.0,0.0,0.0,73.0,256.0,62.3,248.0,269.5,506.4
3,POINT,STATIC,LOW,9,880.0,0.0,205.82,22.690934393402184,True,0.883,20.04,0.0,0.0,0.0,151.0,450.0,133.0,441.3,62.3,248.0
3,POINT,STATIC,LOW,10,1042.0,0.0,342.88,10.377154059999697,True,0.533,5.53,0.0,0.0,0.0,47.0,115.0,46.4,109.5,133.0,441.3
3,POINT,STATIC,LOW,11,1174.0,0.0,412.32,21.740614983238565,True,0.874,19.0,0.0,0.0,0.0,439.0,78.0,457.1,72.1,46.4,109.5
3,POINT,STATIC,LOW,12,742.0,0.0,138.2,23.67050345625096,True,0.734,17.37,0.0,0.0,0.0,411.0,208.0,428.4,207.3,457.1,72.1
3,POINT,STATIC,LOW,13,938.0,0.0,239.29,24.1958291354911,True,0.499,12.08,0.0,0.0,0.0,217.0,117.0,205.4,120.4,428.4,207.3
3,POINT,STATIC,LOW,14,1028.0,0.0,327.89,17.164828357886023,True,0.327,5.62,0.0,0.0,0.0,284.0,433.0,284.4,438.6,205.4,120.4
3,POINT,STATIC,LOW,15,724.0,0.0,258.89,29.642729065077162,True,0.734,21.77,0.0,0.0,0.0,493.0,322.0,514.7,320.4,284.4,438.6
3,POINT,STATIC,LOW,16,1008.0,0.0,508.38,21.290718786238955,True,0.162,3.46,0.0,0.0,0.0,91.0,45.0,87.5,44.8,514.7,320.4
3,POINT,STATIC,LOW,17,916.0,0.0,451.65,21.943321892219977,True,0.825,18.1,0.0,0.0,0.0,213.0,460.0,220.6,476.4,87.5,44.8
3,POINT,STATIC,LOW,18,858.0,0.0,429.8,28.613576557795867,True,0.679,19.44,0.0,0.0,0.0,118.0,71.0,99.9,63.9,220.6,476.4
3,POINT,STATIC,LOW,19,1070.0,0.0,342.49,27.929165114449027,True,0.939,26.23,0.0,0.0,0.0,157.0,391.0,134.6,404.6,99.9,63.9
3,POINT,STATIC,LOW,20,1242.0,0.0,76.94,19.92928666521753,True,0.961,19.15,0.0,0.0,0.0,81.0,430.0,69.1,445.0,134.6,404.6
3,POINT,FAST,MEDIUM,1,972.0,0.0,,17.442748764598356,True,0.886,15.45,132.78,-80.74,-105.41,194.0,476.0,181.5,466.8,,
3,POINT,FAST,MEDIUM,3,2836.0,0.0,256.09,16.445756918094666,True,0.633,10.41,92.55,-27.36,-88.42,33.0,68.0,24.5,62.0,278.6,93.4
3,POINT,FAST,MEDIUM,4,2008.0,1.0,156.25,23.055433732697743,True,0.625,14.4,142.11,-53.16,-131.79,179.0,133.0,168.1,123.6,24.5,62.0
3,POINT,FAST,MEDIUM,5,1152.0,0.0,358.68,19.38760403568196,True,0.864,16.75,111.61,-100.26,-49.03,446.0,376.0,434.0,364.4,168.1,123.6
3,POINT,FAST,MEDIUM,6,1610.0,0.0,188.87,24.10730748832909,True,0.689,16.61,102.2,-101.9,7.91,400.0,547.0,383.4,546.3,434.0,364.4
3,POINT,FAST,MEDIUM,7,1006.0,0.0,306.79,19.958032392212623,True,0.917,18.3,73.18,29.31,67.05,358.0,229.0,372.8,239.7,383.4,546.3
3,POINT,FAST,MEDIUM,8,952.0,0.0,130.5,24.277893835362462,True,0.636,15.45,110.41,9.95,-109.96,327.0,125.0,337.8,114.0,372.8,239.7
3,POINT,FAST,MEDIUM,9,1106.0,0.0,518.47,28.55264296537244,True,0.546,15.59,125.2,125.2,0.0,75.0,552.0,82.9,565.4,337.8,114.0
3,POINT,FAST,MEDIUM,10,1042.0,0.0,516.3,18.46355071806819,True,0.41,7.58,30.03,27.58,11.88,567.0,395.0,572.2,400.6,82.9,565.4
3,POINT,FAST,MEDIUM,12,2018.0,1.0,389.58,18.827528299717045,True,0.852,16.04,134.69,-121.49,58.15,527.0,127.0,513.1,134.9,241.0,413.8
3,POINT,FAST,MEDIUM,13,4148.0,1.0,345.22,10.581710364034258,True,0.97,10.27,117.76,103.37,56.42,164.0,75.0,172.0,81.4,513.1,134.9
3,POINT,FAST,MEDIUM,14,2314.0,1.0,193.01,24.5254812080462,True,0.946,23.2,136.22,-125.5,-52.97,388.0,91.0,364.9,89.3,172.0,81.4
3,POINT,FAST,MEDIUM,15,2104.0,0.0,428.06,18.9245144864604,True,0.498,9.43,123.56,35.88,118.23,267.0,500.0,272.9,507.3,364.9,89.3
3,POINT,FAST,MEDIUM,16,1040.0,0.0,379.49,27.361336189758937,True,0.441,12.07,35.4,28.65,20.79,505.0,195.0,505.0,207.1,272.9,507.3
3,POINT,FAST,MEDIUM,17,1944.0,1.0,352.83,17.81319494416482,True,0.362,6.45,129.55,-124.36,36.33,427.0,548.0,431.9,552.2,505.0,207.1
3,POINT,FAST,MEDIUM,18,1478.0,0.0,583.26,13.28592092273761,True,0.897,11.92,129.06,80.78,-100.65,28.0,118.0,39.6,120.6,431.9,552.2
3,POINT,FAST,MEDIUM,19,1972.0,2.0,398.72,19.880838415430638,True,0.593,11.8,124.42,67.82,104.31,254.0,444.0,255.7,455.7,39.6,120.6
3,POINT,FAST,MEDIUM,20,926.0,0.0,97.4,23.01123908866214,True,0.515,11.86,107.83,56.41,91.9,324.0,376.0,312.1,376.3,255.7,455.7
3,POINT,STATIC,MEDIUM,1,1012.0,0.0,,27.689407841601657,True,0.652,18.06,0.0,0.0,0.0,179.0,520.0,175.3,537.7,,
3,POINT,STATIC,MEDIUM,2,780.0,0.0,364.83,28.83851939558091,True,0.382,11.0,0.0,0.0,0.0,474.0,348.0,483.0,341.6,175.3,537.7
3,POINT,STATIC,MEDIUM,3,696.0,0.0,181.16,14.022722570329808,True,0.749,10.5,0.0,0.0,0.0,309.0,334.0,302.5,325.7,483.0,341.6
3,POINT,STATIC,MEDIUM,4,778.0,0.0,121.99,16.801770034340592,True,0.482,8.1,0.0,0.0,0.0,184.0,286.0,184.7,294.1,302.5,325.7
3,POINT,STATIC,MEDIUM,5,1170.0,0.0,317.21,16.489379090576826,True,0.791,13.04,0.0,0.0,0.0,401.0,542.0,389.1,536.6,184.7,294.1
3,POINT,STATIC,MEDIUM,6,958.0,0.0,82.33,17.578697969498418,True,0.588,10.33,0.0,0.0,0.0,461.0,518.0,466.8,509.5,389.1,536.6
3,POINT,STATIC,MEDIUM,7,1254.0,0.0,585.32,12.220803703557248,True,0.592,7.24,0.0,0.0,0.0,108.0,38.0,111.6,44.3,466.8,509.5
3,POINT,STATIC,MEDIUM,8,862.0,0.0,240.82,14.56110293351757,True,0.771,11.22,0.0,0.0,0.0,128.0,276.0,121.2,284.9,111.6,44.3
3,POINT,STATIC,MEDIUM,9,1004.0,0.0,331.3,10.940076949073507,True,0.238,2.6,0.0,0.0,0.0,452.0,278.0,452.3,275.4,121.2,284.9
3,POINT,STATIC,MEDIUM,10,966.0,0.0,189.25,15.281912929585179,True,0.664,10.15,0.0,0.0,0.0,525.0,103.0,534.9,105.1,452.3,275.4
3,POINT,STATIC,MEDIUM,11,872.0,0.0,37.04,28.789165744149592,True,0.297,8.56,0.0,0.0,0.0,518.0,147.0,518.8,138.5,534.9,105.1
3,POINT,STATIC,MEDIUM,12,1136.0,0.0,502.01,19.778879123645595,True,0.348,6.88,0.0,0.0,0.0,241.0,552.0,243.6,558.4,518.8,138.5
3,POINT,STATIC,MEDIUM,13,1130.0,0.0,179.66,14.594158609009177,True,0.354,5.16,0.0,0.0,0.0,62.0,554.0,64.0,558.8,243.6,558.4
3,POINT,STATIC,MEDIUM,14,1190.0,0.0,369.08,11.727502909293648,True,0.219,2.57,0.0,0.0,0.0,203.0,219.0,205.3,217.8,64.0,558.8
3,POINT,STATIC,MEDIUM,15,1038.0,0.0,208.41,18.508732926727713,True,0.204,3.77,0.0,0.0,0.0,413.0,239.0,413.0,235.2,205.3,217.8
3,POINT,STATIC,MEDIUM,16,882.0,0.0,338.8,24.343159279312307,True,0.09,2.2,0.0,0.0,0.0,302.0,556.0,304.2,556.1,413.0,235.2
3,POINT,STATIC,MEDIUM,17,894.0,0.0,453.02,22.174386021908216,True,0.247,5.48,0.0,0.0,0.0,476.0,136.0,480.7,138.9,304.2,556.1
3,POINT,STATIC,MEDIUM,18,788.0,0.0,362.67,26.166505841138036,True,0.403,10.54,0.0,0.0,0.0,318.0,454.0,308.2,457.9,480.7,138.9
3,POINT,STATIC,MEDIUM,19,1658.0,0.0,214.85,24.970922148370022,True,0.946,23.62,0.0,0.0,0.0,117.0,480.0,95.9,490.5,308.2,457.9
3,POINT,STATIC,MEDIUM,20,984.0,0.0,516.36,23.72063739270122,True,0.28,6.64,0.0,0.0,0.0,500.0,177.0,506.6,177.6,95.9,490.5
3,POINT,SLOW,HIGH,1,5354.0,2.0,,14.822775202373116,True,0.227,3.36,120.0,-16.37,-118.88,197.0,258.0,199.9,256.2,,
3,POINT,SLOW,HIGH,2,1872.0,1.0,313.73,16.609461983811613,True,0.579,9.61,120.0,-119.93,-4.14,521.0,292.0,511.4,292.9,199.9,256.2
3,POINT,SLOW,HIGH,3,1064.0,0.0,286.84,27.764514192932076,True,0.203,5.64,120.0,-118.24,-20.47,256.0,157.0,255.9,162.6,511.4,292.9
3,POINT,SLOW,HIGH,4,2522.0,0.0,232.78,16.00097033089559,True,0.236,3.78,120.0,-98.67,68.29,487.0,115.0,484.3,117.6,255.9,162.6
3,POINT,SLOW,HIGH,5,1636.0,0.0,117.49,16.938483389616085,True,0.721,12.22,120.0,-56.92,105.64,525.0,222.0,516.4,230.6,484.3,117.6
3,POINT,SLOW,HIGH,6,2076.0,0.0,207.43,12.74594620624015,True,0.977,12.45,120.0,-104.4,-59.16,585.0,430.0,572.6,430.3,516.4,230.6
3,POINT,SLOW,HIGH,7,3034.0,0.0,112.47,18.485419181779893,True,0.119,2.2,120.0,8.21,119.72,478.0,370.0,476.6,371.7,572.6,430.3
3,POINT,SLOW,HIGH,8,1536.0,0.0,239.14,16.14466349095784,True,0.471,7.61,120.0,119.95,3.49,235.0,411.0,239.8,405.1,476.6,371.7
3,POINT,SLOW,HIGH,9,1630.0,0.0,316.93,13.07928156189092,True,0.408,5.34,120.0,-108.38,51.5,389.0,120.0,384.8,123.3,239.8,405.1
3,POINT,SLOW,HIGH,10,1360.0,0.0,291.58,14.97910316842027,True,0.5,7.5,120.0,69.76,97.64,218.0,356.0,219.3,363.4,384.8,123.3
3,POINT,SLOW,HIGH,11,1324.0,0.0,260.6,16.740861807812415,True,0.352,5.9,120.0,-3.03,-119.96,185.0,111.0,184.3,105.1,219.3,363.4
3,POINT,SLOW,HIGH,12,1978.0,0.0,314.41,11.774569875224493,True,0.191,2.25,120.0,115.96,-30.88,482.0,211.0,481.0,209.0,184.3,105.1
3,POINT,SLOW,HIGH,13,1380.0,0.0,164.02,24.935096193366476,True,0.894,22.3,120.0,68.78,98.33,527.0,346.0,544.0,360.4,481.0,209.0
3,POINT,SLOW,HIGH,14,3100.0,0.0,292.34,18.894427578604205,True,0.312,5.89,120.0,-22.94,117.79,267.0,250.0,272.3,252.6,544.0,360.4
3,POINT,SLOW,HIGH,15,4450.0,2.0,153.06,10.692621643211455,True,0.729,7.79,120.0,115.04,34.16,124.0,191.0,131.7,192.0,272.3,252.6
3,POINT,SLOW,HIGH,16,2798.0,1.0,292.79,10.854728260601771,True,0.934,10.13,120.0,1.09,-120.0,390.0,325.0,396.4,317.2,131.7,192.0
3,POINT,SLOW,HIGH,17,1380.0,0.0,217.09,16.6629010864413,True,0.812,13.53,120.0,93.83,-74.8,260.0,503.0,266.8,491.3,396.4,317.2
3,POINT,SLOW,HIGH,18,1050.0,0.0,237.27,13.387571677248403,True,0.306,4.1,120.0,95.32,-72.9,498.0,523.0,501.7,524.7,266.8,491.3
3,POINT,SLOW,HIGH,19,2560.0,2.0,404.93,15.82386184924141,True,0.491,7.76,120.0,-7.82,119.75,536.0,115.0,540.1,121.6,501.7,524.7
3,POINT,SLOW,HIGH,20,1096.0,0.0,196.49,24.933820560435365,True,0.024,0.6,120.0,118.75,17.24,350.0,169.0,349.4,169.1,540.1,121.6
3,POINT,STATIC,HIGH,1,1056.0,0.0,,24.261453432383497,True,0.474,11.49,0.0,0.0,0.0,224.0,549.0,227.3,560.0,,
3,POINT,STATIC,HIGH,2,994.0,0.0,449.4,13.368575281104304,True,0.914,12.22,0.0,0.0,0.0,553.0,233.0,543.3,240.5,227.3,560.0
3,POINT,STATIC,HIGH,3,612.0,0.0,232.05,22.92199910774461,True,0.217,4.98,0.0,0.0,0.0,325.0,317.0,326.0,321.9,543.3,240.5
3,POINT,STATIC,HIGH,4,982.0,0.0,238.49,15.232404790127479,True,0.326,4.97,0.0,0.0,0.0,202.0,525.0,206.0,527.9,326.0,321.9
3,POINT,STATIC,HIGH,5,854.0,0.0,243.21,23.895622285093552,True,0.706,16.88,0.0,0.0,0.0,51.0,363.0,40.0,350.2,206.0,527.9
3,POINT,STATIC,HIGH,6,1326.0,0.0,538.04,14.097570020353574,True,0.672,9.47,0.0,0.0,0.0,508.0,86.0,503.8,77.5,40.0,350.2
3,POINT,STATIC,HIGH,7,822.0,0.0,406.35,29.726729439571315,True,0.467,13.9,0.0,0.0,0.0,105.0,133.0,99.7,120.1,503.8,77.5
3,POINT,STATIC,HIGH,8,804.0,0.0,240.63,13.3314431790769,True,0.059,0.78,0.0,0.0,0.0,341.0,114.0,340.3,114.3,99.7,120.1
3,POINT,STATIC,HIGH,9,1172.0,0.0,194.7,16.521892195239463,True,0.423,6.99,0.0,0.0,0.0,521.0,165.0,527.6,167.2,340.3,114.3
