participant,technique,movement,clustering,conditionIndex,techBlock,trialNumber,time_ms,errorClickCount,clickX,clickY,targetX,targetY,distanceToCenter_px,normalizedDistance,clickedInsideTarget,amplitude_px,targetRadius,targetVx_px_per_s,targetVy_px_per_s,targetSpeed_px_per_s,shannon_id_bits
3,BUBBLE,STATIC,LOW,6,1,13.0,872,0,513.0,382.0,505.8,392.8,12.97,0.871,True,236.98,14.892551137070104,0.0,0.0,0.0,3.1629071300881435
3,BUBBLE,STATIC,LOW,6,1,14.0,954,0,248.0,38.0,242.1,43.0,7.74,0.458,True,438.08,16.917970508225203,0.0,0.0,0.0,3.8019014883797975
3,BUBBLE,STATIC,LOW,6,1,15.0,1094,0,217.0,439.0,200.1,452.3,21.49,1.277,False,411.41,16.830424727991236,0.0,0.0,0.0,3.7248915228377166
3,BUBBLE,STATIC,LOW,6,1,16.0,862,0,502.0,219.0,498.3,221.6,4.51,0.215,True,377.01,20.98979853970225,0.0,0.0,0.0,3.319154199479127
3,BUBBLE,STATIC,LOW,6,1,17.0,928,0,491.0,501.0,505.8,511.3,18.05,1.315,False,289.85,13.725024484823853,0.0,0.0,0.0,3.5309671158618103
3,BUBBLE,STATIC,LOW,6,1,18.0,1234,0,179.0,558.0,183.0,559.7,4.38,0.22,True,326.37,19.950592621614653,0.0,0.0,0.0,3.198408701217348
3,BUBBLE,STATIC,LOW,6,1,19.0,1338,0,198.0,255.0,196.5,256.6,2.18,0.075,True,303.47,28.937670518574365,0.0,0.0,0.0,2.642357598443693
3,BUBBLE,STATIC,LOW,6,1,20.0,964,0,346.0,508.0,337.9,516.0,11.41,0.728,True,295.49,15.663202670291588,0.0,0.0,0.0,3.3830292677082263
3,BUBBLE,STATIC,HIGH,7,1,1.0,1030,0,507.0,504.0,503.1,504.4,3.89,0.331,True,,11.754088669554662,0.0,0.0,0.0,
3,BUBBLE,STATIC,HIGH,7,1,2.0,1302,0,419.0,53.0,420.4,61.9,9.03,0.65,True,450.16,13.882655867885397,0.0,0.0,0.0,4.105429678156191
3,BUBBLE,STATIC,HIGH,7,1,3.0,866,0,274.0,150.0,256.3,162.4,21.58,0.813,True,192.44,26.55517344118287,0.0,0.0,0.0,2.2089540032679507
3,BUBBLE,STATIC,HIGH,7,1,4.0,1166,0,183.0,458.0,189.5,459.9,6.82,0.231,True,304.98,29.470224438824985,0.0,0.0,0.0,2.6262931663670903
3,BUBBLE,STATIC,HIGH,7,1,5.0,742,0,391.0,186.0,381.1,204.4,20.88,1.137,False,319.37,18.37266602488345,0.0,0.0,0.0,3.276711656600993
3,BUBBLE,STATIC,HIGH,7,1,6.0,888,0,155.0,183.0,137.4,186.0,17.87,0.937,True,244.39,19.085787486375246,0.0,0.0,0.0,2.8879946705692165
3,BUBBLE,STATIC,HIGH,7,1,7.0,902,0,264.0,165.0,262.8,165.4,1.28,0.093,True,127.09,13.694324102561431,0.0,0.0,0.0,2.4957574776614866
3,BUBBLE,STATIC,HIGH,7,1,8.0,756,0,342.0,195.0,346.6,186.8,9.4,0.397,True,86.5,23.65989777846835,0.0,0.0,0.0,1.499775799568038
3,BUBBLE,STATIC,HIGH,7,1,9.0,1068,0,68.0,130.0,64.9,137.6,8.24,0.325,True,285.98,25.36749104820639,0.0,0.0,0.0,2.7304751722027625
3,BUBBLE,STATIC,HIGH,7,1,10.0,870,0,155.0,220.0,146.0,213.3,11.19,0.387,True,110.97,28.917071206911384,0.0,0.0,0.0,1.5453569628262247
3,BUBBLE,STATIC,HIGH,7,1,11.0,1212,0,439.0,320.0,434.2,314.6,7.19,0.484,True,305.49,14.84739006298961,0.0,0.0,0.0,3.4966753860829995
3,BUBBLE,STATIC,HIGH,7,1,12.0,1146,0,268.0,400.0,269.5,418.7,18.74,1.196,False,194.87,15.672915504023397,0.0,0.0,0.0,2.8513544127423027
3,BUBBLE,STATIC,HIGH,7,1,13.0,1228,0,182.0,531.0,184.2,539.9,9.21,0.623,True,148.28,14.778175305039738,0.0,0.0,0.0,2.5890101954030866
3,BUBBLE,STATIC,HIGH,7,1,14.0,996,0,387.0,84.0,396.3,81.1,9.71,0.348,True,505.46,27.88840242026866,0.0,0.0,0.0,3.3308724238092595
3,BUBBLE,STATIC,HIGH,7,1,15.0,1228,0,235.0,499.0,228.2,502.7,7.77,0.4,True,453.82,19.433020667041376,0.0,0.0,0.0,3.6640865222717713
3,BUBBLE,STATIC,HIGH,7,1,16.0,914,0,489.0,416.0,493.8,426.6,11.62,0.495,True,276.28,23.46426644765991,0.0,0.0,0.0,2.7839280227034764
3,BUBBLE,STATIC,HIGH,7,1,17.0,1088,0,131.0,308.0,135.0,308.5,4.06,0.198,True,377.67,20.567046425295306,0.0,0.0,0.0,3.347869008834189
3,BUBBLE,STATIC,HIGH,7,1,18.0,862,0,231.0,363.0,217.1,378.4,20.75,0.835,True,107.88,24.856509330371374,0.0,0.0,0.0,1.664508011108793
3,BUBBLE,STATIC,HIGH,7,1,19.0,744,0,475.0,143.0,478.5,171.2,28.39,1.185,False,333.58,23.969931051682373,0.0,0.0,0.0,2.99246050213201
3,BUBBLE,STATIC,HIGH,7,1,20.0,1142,0,104.0,519.0,116.0,549.3,32.62,1.113,False,523.88,29.307394068697356,0.0,0.0,0.0,3.312908542889144
3,BUBBLE,SLOW,LOW,8,1,1.0,2094,0,399.0,342.0,384.8,350.9,16.77,0.665,True,,25.208655860006424,-98.57,68.43,120.0,
3,BUBBLE,SLOW,LOW,8,1,2.0,1312,0,27.0,469.0,64.9,499.0,48.35,1.784,False,352.5,27.09715835411807,95.43,-72.75,120.0,2.907731359246326
3,BUBBLE,SLOW,LOW,8,1,3.0,840,0,286.0,266.0,277.6,274.4,11.88,0.491,True,309.33,24.19153271094814,-48.63,-109.71,120.0,2.8862287309053998
3,BUBBLE,SLOW,LOW,8,1,4.0,1288,0,233.0,438.0,221.9,446.4,13.89,1.009,False,180.76,13.766737399213147,-85.34,84.36,120.0,2.9193590463123154
3,BUBBLE,SLOW,LOW,8,1,5.0,1184,0,216.0,234.0,206.0,241.6,12.6,0.846,True,205.39,14.893149854925662,-62.84,102.23,120.0,2.9810218606392485
3,BUBBLE,SLOW,LOW,8,1,6.0,1508,0,534.0,449.0,534.2,451.8,2.8,0.114,True,389.8,24.48048455013904,118.28,-20.24,120.0,3.1637311743393246
3,BUBBLE,SLOW,LOW,8,1,7.0,890,0,455.0,415.0,470.0,407.3,16.82,0.837,True,78.14,20.09272312068007,106.92,54.48,120.0,1.5580153553451994
3,BUBBLE,SLOW,LOW,8,1,8.0,884,0,528.0,414.0,511.7,403.9,19.15,0.927,True,41.92,20.67015746715343,-97.24,70.32,120.0,1.0100796361317401
3,BUBBLE,SLOW,LOW,8,1,9.0,1316,0,243.0,10.0,235.5,39.7,30.62,1.658,False,457.1,18.46794275683942,77.87,91.3,120.0,3.7415207684769327
3,BUBBLE,SLOW,LOW,8,1,10.0,1038,0,426.0,448.0,418.5,434.6,15.41,1.35,False,435.2,11.412080394028516,104.13,59.64,120.0,4.3267899820839
3,BUBBLE,SLOW,LOW,8,1,11.0,1560,0,557.0,129.0,559.8,135.8,7.36,0.528,True,330.46,13.946903916765649,73.0,95.24,120.0,3.68336788673764
3,BUBBLE,SLOW,LOW,8,1,12.0,980,0,302.0,455.0,315.6,479.8,28.3,1.871,False,421.89,15.12788331193674,-72.7,95.47,120.0,3.9015059106000383
3,BUBBLE,SLOW,LOW,8,1,13.0,1384,0,110.0,67.0,116.8,78.0,12.97,0.715,True,448.28,18.126122956504048,99.28,67.4,120.0,3.7404503996558196
3,BUBBLE,SLOW,LOW,8,1,14.0,942,0,58.0,168.0,49.2,163.1,10.06,0.384,True,108.64,26.161624265052723,113.66,-38.5,120.0,1.621207307163277
3,BUBBLE,SLOW,LOW,8,1,15.0,2468,0,78.0,66.0,83.9,85.2,20.11,1.538,False,85.23,13.076246880000946,-64.7,-101.07,120.0,2.0905020731124546
3,BUBBLE,SLOW,LOW,8,1,16.0,1926,0,543.0,439.0,552.1,405.6,34.6,2.126,False,567.33,16.278496714677175,57.41,-105.38,120.0,4.203651370783055
3,BUBBLE,SLOW,LOW,8,1,17.0,1178,0,389.0,459.0,382.0,456.8,7.33,0.433,True,177.6,16.94079230077347,-101.57,-63.9,120.0,2.6419587872840666
3,BUBBLE,SLOW,LOW,8,1,18.0,1624,0,266.0,502.0,273.5,479.6,23.64,1.907,False,110.86,12.395442319373533,87.98,-81.61,120.0,2.452016797462438
3,BUBBLE,SLOW,LOW,8,1,19.0,1168,0,150.0,378.0,137.8,399.5,24.72,2.116,False,157.62,11.684329898472024,-75.32,93.42,120.0,2.9532524028220584
3,BUBBLE,SLOW,LOW,8,1,20.0,1092,0,427.0,481.0,449.6,487.8,23.66,1.02,False,324.15,23.18888646331093,-11.36,119.46,120.0,2.9980762357103052
3,POINT,SLOW,MEDIUM,9,2,1.0,3318,1,366.0,301.0,363.8,304.5,4.14,0.392,True,,10.542288267248015,-115.62,32.13,120.0,
3,POINT,SLOW,MEDIUM,9,2,2.0,2358,1,411.0,176.0,400.4,170.8,11.78,0.931,True,138.63,12.647766418394431,-115.48,-32.63,120.0,2.6960860501493347
3,POINT,SLOW,MEDIUM,9,2,3.0,1436,0,221.0,139.0,218.4,142.8,4.62,0.371,True,184.2,12.46369904597268,-113.73,-38.28,120.0,3.0685778758476356
3,POINT,SLOW,MEDIUM,9,2,4.0,1492,0,429.0,240.0,427.5,236.0,4.25,0.318,True,229.0,13.377758194426054,-77.85,-91.32,120.0,3.2568570790517613
3,POINT,SLOW,MEDIUM,9,2,5.0,3676,2,297.0,167.0,300.6,177.4,11.03,0.956,True,139.82,11.531149152864227,-4.31,119.92,120.0,2.8202216243528375
3,POINT,SLOW,MEDIUM,9,2,6.0,1078,0,32.0,381.0,24.8,392.3,13.36,0.71,True,349.58,18.803354909444895,90.78,78.49,120.0,3.363967436194053
3,POINT,SLOW,MEDIUM,9,2,7.0,1288,0,388.0,492.0,394.2,489.5,6.73,0.242,True,382.0,27.805948388100955,-69.32,-97.95,120.0,2.9761865096615656
3,POINT,SLOW,MEDIUM,9,2,8.0,1830,0,238.0,129.0,239.2,126.1,3.17,0.248,True,395.07,12.794772974142747,51.09,-108.58,120.0,4.039026629405278
3,POINT,SLOW,MEDIUM,9,2,9.0,1158,0,49.0,573.0,62.5,554.8,22.62,0.816,True,463.76,27.733385412323656,107.76,-52.8,120.0,3.2266691272828574
3,POINT,SLOW,MEDIUM,9,2,10.0,6088,2,288.0,205.0,277.9,203.3,10.28,0.827,True,412.31,12.440707001250784,-118.32,20.0,120.0,4.1351246874242005
3,POINT,SLOW,MEDIUM,9,2,11.0,1744,0,59.0,312.0,63.8,324.2,13.09,0.708,True,245.85,18.491537034181142,-30.65,116.02,120.0,2.935013783544602
3,POINT,SLOW,MEDIUM,9,2,12.0,12554,8,416.0,570.0,412.2,568.6,4.04,0.328,True,425.59,12.291205847185854,-41.17,-112.72,120.0,4.194779280044461
3,POINT,SLOW,MEDIUM,9,2,13.0,1980,0,173.0,211.0,163.9,215.5,10.13,0.371,True,431.65,27.301230961932998,-103.36,-60.97,120.0,3.1546676483930502
3,POINT,SLOW,MEDIUM,9,2,14.0,3144,1,198.0,189.0,205.1,189.4,7.1,0.547,True,48.72,12.999115867216888,108.4,-51.47,120.0,1.5230468110232434
3,POINT,SLOW,MEDIUM,9,2,15.0,962,0,151.0,133.0,153.1,139.8,7.14,0.272,True,71.88,26.27441101709178,72.45,-95.66,120.0,1.243590373078565
3,POINT,SLOW,MEDIUM,9,2,16.0,1324,0,145.0,439.0,152.4,433.2,9.41,0.32,True,293.36,29.362237188178696,94.9,-73.44,120.0,2.58388781077158
3,POINT,SLOW,MEDIUM,9,2,17.0,1030,0,214.0,144.0,211.3,135.4,9.04,0.733,True,303.6,12.337238514015933,39.7,-113.24,120.0,3.7338111739458726
3,POINT,SLOW,MEDIUM,9,2,18.0,1588,0,422.0,298.0,432.9,290.2,13.41,0.505,True,270.37,26.527393406126702,26.79,-116.97,120.0,2.6078754213640014
3,POINT,SLOW,MEDIUM,9,2,19.0,1536,0,228.0,198.0,240.0,203.1,13.04,0.667,True,211.69,19.54709070103663,117.35,25.07,120.0,2.681420546264533
3,POINT,SLOW,MEDIUM,9,2,20.0,1232,0,171.0,526.0,180.4,521.7,10.35,0.465,True,324.11,22.252377328023474,93.58,-75.12,120.0,3.0500824398771624
3,POINT,STATIC,LOW,10,2,1.0,1168,0,148.0,95.0,130.5,83.6,20.92,0.771,True,,27.13912191992658,0.0,0.0,0.0,
3,POINT,STATIC,LOW,10,2,2.0,882,0,413.0,359.0,423.7,357.7,10.8,0.572,True,401.43,18.88369418302551,0.0,0.0,0.0,3.539656546307338
3,POINT,STATIC,LOW,10,2,3.0,860,0,221.0,163.0,217.4,162.9,3.63,0.148,True,283.8,24.520317453096315,0.0,0.0,0.0,2.7627820137427266
3,POINT,STATIC,LOW,10,2,4.0,908,0,99.0,133.0,92.8,133.2,6.23,0.4,True,128.07,15.559508169177217,0.0,0.0,0.0,2.354872433753696
3,POINT,STATIC,LOW,10,2,5.0,920,0,117.0,58.0,123.7,61.5,7.52,0.392,True,78.14,19.206289933485394,0.0,0.0,0.0,1.6013301720050563
3,POINT,STATIC,LOW,10,2,6.0,966,0,328.0,48.0,336.1,48.9,8.12,0.426,True,212.77,19.080105448490468,0.0,0.0,0.0,2.717145125654948
3,POINT,STATIC,LOW,10,2,7.0,1122,0,275.0,509.0,269.5,506.4,6.12,0.534,True,462.37,11.465823962136257,0.0,0.0,0.0,4.40346981967799
3,POINT,STATIC,LOW,10,2,8.0,794,0,73.0,256.0,62.3,248.0,13.37,0.5,True,331.21,26.72458025347572,0.0,0.0,0.0,2.8473414722562858
3,POINT,STATIC,LOW,10,2,9.0,880,0,151.0,450.0,133.0,441.3,20.04,0.883,True,205.82,22.690934393402184,0.0,0.0,0.0,2.4686592727274754
3,POINT,STATIC,LOW,10,2,10.0,1042,0,47.0,115.0,46.4,109.5,5.53,0.533,True,342.88,10.377154059999697,0.0,0.0,0.0,4.131005577974074
3,POINT,STATIC,LOW,10,2,11.0,1174,0,439.0,78.0,457.1,72.1,19.0,0.874,True,412.32,21.740614983238565,0.0,0.0,0.0,3.3899401616808897
3,POINT,STATIC,LOW,10,2,12.0,742,0,411.0,208.0,428.4,207.3,17.37,0.734,True,138.2,23.67050345625096,0.0,0.0,0.0,1.970575779264182
3,POINT,STATIC,LOW,10,2,13.0,938,0,217.0,117.0,205.4,120.4,12.08,0.499,True,239.29,24.1958291354911,0.0,0.0,0.0,2.571642959033927
3,POINT,STATIC,LOW,10,2,14.0,1028,0,284.0,433.0,284.4,438.6,5.62,0.327,True,327.89,17.164828357886023,0.0,0.0,0.0,3.3993375036604205
3,POINT,STATIC,LOW,10,2,15.0,724,0,493.0,322.0,514.7,320.4,21.77,0.734,True,258.89,29.642729065077162,0.0,0.0,0.0,2.424072379430801
3,POINT,STATIC,LOW,10,2,16.0,1008,0,91.0,45.0,87.5,44.8,3.46,0.162,True,508.38,21.290718786238955,0.0,0.0,0.0,3.693654784543566
3,POINT,STATIC,LOW,10,2,17.0,916,0,213.0,460.0,220.6,476.4,18.1,0.825,True,451.65,21.943321892219977,0.0,0.0,0.0,3.497137895369852
3,POINT,STATIC,LOW,10,2,18.0,858,0,118.0,71.0,99.9,63.9,19.44,0.679,True,429.8,28.613576557795867,0.0,0.0,0.0,3.0892304649000493
3,POINT,STATIC,LOW,10,2,19.0,1070,0,157.0,391.0,134.6,404.6,26.23,0.939,True,342.49,27.929165114449027,0.0,0.0,0.0,2.8341861745914296
3,POINT,STATIC,LOW,10,2,20.0,1242,0,81.0,430.0,69.1,445.0,19.15,0.961,True,76.94,19.92928666521753,0.0,0.0,0.0,1.5510606747060494
3,POINT,FAST,MEDIUM,11,2,1.0,972,0,194.0,476.0,181.5,466.8,15.45,0.886,True,,17.442748764598356,-80.74,-105.41,132.78,
3,POINT,FAST,MEDIUM,11,2,2.0,6680,1,280.0,84.0,278.6,93.4,9.46,0.867,True,385.9,10.90903868308051,-99.45,78.19,126.51,4.223976043878595
3,POINT,FAST,MEDIUM,11,2,3.0,2836,0,33.0,68.0,24.5,62.0,10.41,0.633,True,256.09,16.445756918094666,-27.36,-88.42,92.55,3.135189891353841
3,POINT,FAST,MEDIUM,11,2,4.0,2008,1,179.0,133.0,168.1,123.6,14.4,0.625,True,156.25,23.055433732697743,-53.16,-131.79,142.11,2.133751616742693
3,POINT,FAST,MEDIUM,11,2,5.0,1152,0,446.0,376.0,434.0,364.4,16.75,0.864,True,358.68,19.38760403568196,-100.26,-49.03,111.61,3.3575858544184203
3,POINT,FAST,MEDIUM,11,2,6.0,1610,0,400.0,547.0,383.4,546.3,16.61,0.689,True,188.87,24.10730748832909,-101.9,7.91,102.2,2.2978596132622644
3,POINT,FAST,MEDIUM,11,2,7.0,1006,0,358.0,229.0,372.8,239.7,18.3,0.917,True,306.79,19.958032392212623,29.31,67.05,73.18,3.1186716717803313
3,POINT,FAST,MEDIUM,11,2,8.0,952,0,327.0,125.0,337.8,114.0,15.45,0.636,True,130.5,24.277893835362462,9.95,-109.96,110.41,1.8826939771186681
3,POINT,FAST,MEDIUM,11,2,9.0,1106,0,75.0,552.0,82.9,565.4,15.59,0.546,True,518.47,28.55264296537244,125.2,0.0,125.2,3.333308447482466
3,POINT,FAST,MEDIUM,11,2,10.0,1042,0,567.0,395.0,572.2,400.6,7.58,0.41,True,516.3,18.46355071806819,27.58,11.88,30.03,3.9051199039409936
3,POINT,FAST,MEDIUM,11,2,11.0,15256,7,242.0,406.0,241.0,413.8,7.88,0.633,True,331.39,12.441085287146944,93.99,30.39,98.78,3.83979554658171
3,POINT,FAST,MEDIUM,11,2,12.0,2018,1,527.0,127.0,513.1,134.9,16.04,0.852,True,389.58,18.827528299717045,-121.49,58.15,134.69,3.5041145128624733
3,POINT,FAST,MEDIUM,11,2,13.0,4148,1,164.0,75.0,172.0,81.4,10.27,0.97,True,345.22,10.581710364034258,103.37,56.42,117.76,4.113709481335501
3,POINT,FAST,MEDIUM,11,2,14.0,2314,1,388.0,91.0,364.9,89.3,23.2,0.946,True,193.01,24.5254812080462,-125.5,-52.97,136.22,2.303017083631722
3,POINT,FAST,MEDIUM,11,2,15.0,2104,0,267.0,500.0,272.9,507.3,9.43,0.498,True,428.06,18.9245144864604,35.88,118.23,123.56,3.621720096014988
3,POINT,FAST,MEDIUM,11,2,16.0,1040,0,505.0,195.0,505.0,207.1,12.07,0.441,True,379.49,27.361336189758937,28.65,20.79,35.4,2.9881912402209676
3,POINT,FAST,MEDIUM,11,2,17.0,1944,1,427.0,548.0,431.9,552.2,6.45,0.362,True,352.83,17.81319494416482,-124.36,36.33,129.55,3.446734439286349
3,POINT,FAST,MEDIUM,11,2,18.0,1478,0,28.0,118.0,39.6,120.6,11.92,0.897,True,583.26,13.28592092273761,80.78,-100.65,129.06,4.520441343590829
3,POINT,FAST,MEDIUM,11,2,19.0,1972,2,254.0,444.0,255.7,455.7,11.8,0.593,True,398.72,19.880838415430638,67.82,104.31,124.42,3.4630660522459147
3,POINT,FAST,MEDIUM,11,2,20.0,926,0,324.0,376.0,312.1,376.3,11.86,0.515,True,97.4,23.01123908866214,56.41,91.9,107.83,1.63986057533103
3,POINT,STATIC,MEDIUM,12,2,1.0,1012,0,179.0,520.0,175.3,537.7,18.06,0.652,True,,27.689407841601657,0.0,0.0,0.0,
3,POINT,STATIC,MEDIUM,12,2,2.0,780,0,474.0,348.0,483.0,341.6,11.0,0.382,True,364.83,28.83851939558091,0.0,0.0,0.0,2.8729063744063543
3,POINT,STATIC,MEDIUM,12,2,3.0,696,0,309.0,334.0,302.5,325.7,10.5,0.749,True,181.16,14.022722570329808,0.0,0.0,0.0,2.8990820151931866
3,POINT,STATIC,MEDIUM,12,2,4.0,778,0,184.0,286.0,184.7,294.1,8.1,0.482,True,121.99,16.801770034340592,0.0,0.0,0.0,2.2110970324802426
3,POINT,STATIC,MEDIUM,12,2,5.0,1170,0,401.0,542.0,389.1,536.6,13.04,0.791,True,317.21,16.489379090576826,0.0,0.0,0.0,3.408523790807343
3,POINT,STATIC,MEDIUM,12,2,6.0,958,0,461.0,518.0,466.8,509.5,10.33,0.588,True,82.33,17.578697969498418,0.0,0.0,0.0,1.7406058715349573
3,POINT,STATIC,MEDIUM,12,2,7.0,1254,0,108.0,38.0,111.6,44.3,7.24,0.592,True,585.32,12.220803703557248,0.0,0.0,0.0,4.640834243878356
3,POINT,STATIC,MEDIUM,12,2,8.0,862,0,128.0,276.0,121.2,284.9,11.22,0.771,True,240.82,14.56110293351757,0.0,0.0,0.0,3.212459019965793
3,POINT,STATIC,MEDIUM,12,2,9.0,1004,0,452.0,278.0,452.3,275.4,2.6,0.238,True,331.3,10.940076949073507,0.0,0.0,0.0,4.012709485772822
3,POINT,STATIC,MEDIUM,12,2,10.0,966,0,525.0,103.0,534.9,105.1,10.15,0.664,True,189.25,15.281912929585179,0.0,0.0,0.0,2.8463850811688083
3,POINT,STATIC,MEDIUM,12,2,11.0,872,0,518.0,147.0,518.8,138.5,8.56,0.297,True,37.04,28.789165744149592,0.0,0.0,0.0,0.7165937374863839
3,POINT,STATIC,MEDIUM,12,2,12.0,1136,0,241.0,552.0,243.6,558.4,6.88,0.348,True,502.01,19.778879123645595,0.0,0.0,0.0,3.775109276441349
3,POINT,STATIC,MEDIUM,12,2,13.0,1130,0,62.0,554.0,64.0,558.8,5.16,0.354,True,179.66,14.594158609009177,0.0,0.0,0.0,2.8389925758745616
3,POINT,STATIC,MEDIUM,12,2,14.0,1190,0,203.0,219.0,205.3,217.8,2.57,0.219,True,369.08,11.727502909293648,0.0,0.0,0.0,4.064853553777025
3,POINT,STATIC,MEDIUM,12,2,15.0,1038,0,413.0,239.0,413.0,235.2,3.77,0.204,True,208.41,18.508732926727713,0.0,0.0,0.0,2.7290186709293387
3,POINT,STATIC,MEDIUM,12,2,16.0,882,0,302.0,556.0,304.2,556.1,2.2,0.09,True,338.8,24.343159279312307,0.0,0.0,0.0,2.9925570526266614
3,POINT,STATIC,MEDIUM,12,2,17.0,894,0,476.0,136.0,480.7,138.9,5.48,0.247,True,453.02,22.174386021908216,0.0,0.0,0.0,3.4873498649211503
3,POINT,STATIC,MEDIUM,12,2,18.0,788,0,318.0,454.0,308.2,457.9,10.54,0.403,True,362.67,26.166505841138036,0.0,0.0,0.0,2.987328614875973
3,POINT,STATIC,MEDIUM,12,2,19.0,1658,0,117.0,480.0,95.9,490.5,23.62,0.946,True,214.85,24.970922148370022,0.0,0.0,0.0,2.4065376827134686
3,POINT,STATIC,MEDIUM,12,2,20.0,984,0,500.0,177.0,506.6,177.6,6.64,0.28,True,516.36,23.72063739270122,0.0,0.0,0.0,3.570972058024768
3,POINT,SLOW,HIGH,13,2,1.0,5354,2,197.0,258.0,199.9,256.2,3.36,0.227,True,,14.822775202373116,-16.37,-118.88,120.0,
3,POINT,SLOW,HIGH,13,2,2.0,1872,1,521.0,292.0,511.4,292.9,9.61,0.579,True,313.73,16.609461983811613,-119.93,-4.14,120.0,3.3846460451318383
3,POINT,SLOW,HIGH,13,2,3.0,1064,0,256.0,157.0,255.9,162.6,5.64,0.203,True,286.84,27.764514192932076,-118.24,-20.47,120.0,2.624238139768584
3,POINT,SLOW,HIGH,13,2,4.0,2522,0,487.0,115.0,484.3,117.6,3.78,0.236,True,232.78,16.00097033089559,-98.67,68.29,120.0,3.0485734263112283
3,POINT,SLOW,HIGH,13,2,5.0,1636,0,525.0,222.0,516.4,230.6,12.22,0.721,True,117.49,16.938483389616085,-56.92,105.64,120.0,2.15967378456695
3,POINT,SLOW,HIGH,13,2,6.0,2076,0,585.0,430.0,572.6,430.3,12.45,0.977,True,207.43,12.74594620624015,-104.4,-59.16,120.0,3.19173586319667
3,POINT,SLOW,HIGH,13,2,7.0,3034,0,478.0,370.0,476.6,371.7,2.2,0.119,True,112.47,18.485419181779893,8.21,119.72,120.0,2.0151147896444046
3,POINT,SLOW,HIGH,13,2,8.0,1536,0,235.0,411.0,239.8,405.1,7.61,0.471,True,239.14,16.14466349095784,119.95,3.49,120.0,3.0714473315266693
3,POINT,SLOW,HIGH,13,2,9.0,1630,0,389.0,120.0,384.8,123.3,5.34,0.408,True,316.93,13.07928156189092,-108.38,51.5,120.0,3.713225832738689
3,POINT,SLOW,HIGH,13,2,10.0,1360,0,218.0,356.0,219.3,363.4,7.5,0.5,True,291.58,14.97910316842027,69.76,97.64,120.0,3.4239670198043926
3,POINT,SLOW,HIGH,13,2,11.0,1324,0,185.0,111.0,184.3,105.1,5.9,0.352,True,260.6,16.740861807812415,-3.03,-119.96,120.0,3.1347714235725324
3,POINT,SLOW,HIGH,13,2,12.0,1978,0,482.0,211.0,481.0,209.0,2.25,0.191,True,314.41,11.774569875224493,115.96,-30.88,120.0,3.84310256670069
3,POINT,SLOW,HIGH,13,2,13.0,1380,0,527.0,346.0,544.0,360.4,22.3,0.894,True,164.02,24.935096193366476,68.78,98.33,120.0,2.1006206577238897
3,POINT,SLOW,HIGH,13,2,14.0,3100,0,267.0,250.0,272.3,252.6,5.89,0.312,True,292.34,18.894427578604205,-22.94,117.79,120.0,3.126996527097825
3,POINT,SLOW,HIGH,13,2,15.0,4450,2,124.0,191.0,131.7,192.0,7.79,0.729,True,153.06,10.692621643211455,115.04,34.16,120.0,3.0280867340991433
3,POINT,SLOW,HIGH,13,2,16.0,2798,1,390.0,325.0,396.4,317.2,10.13,0.934,True,292.79,10.854728260601771,1.09,-120.0,120.0,3.85666200921392
3,POINT,SLOW,HIGH,13,2,17.0,1380,0,260.0,503.0,266.8,491.3,13.53,0.812,True,217.09,16.6629010864413,93.83,-74.8,120.0,2.9096140971753583
3,POINT,SLOW,HIGH,13,2,18.0,1050,0,498.0,523.0,501.7,524.7,4.1,0.306,True,237.27,13.387571677248403,95.32,-72.9,120.0,3.301818401499757
3,POINT,SLOW,HIGH,13,2,19.0,2560,2,536.0,115.0,540.1,121.6,7.76,0.491,True,404.93,15.82386184924141,-7.82,119.75,120.0,3.786064878066476
3,POINT,SLOW,HIGH,13,2,20.0,1096,0,350.0,169.0,349.4,169.1,0.6,0.024,True,196.49,24.933820560435365,118.75,17.24,120.0,2.304578353301288
3,POINT,STATIC,HIGH,14,2,1.0,1056,0,224.0,549.0,227.3,560.0,11.49,0.474,True,,24.261453432383497,0.0,0.0,0.0,
3,POINT,STATIC,HIGH,14,2,2.0,994,0,553.0,233.0,543.3,240.5,12.22,0.914,True,449.4,13.368575281104304,0.0,0.0,0.0,4.154459571941791
3,POINT,STATIC,HIGH,14,2,3.0,612,0,325.0,317.0,326.0,321.9,4.98,0.217,True,232.05,22.92199910774461,0.0,0.0,0.0,2.5997298992534468
3,POINT,STATIC,HIGH,14,2,4.0,982,0,202.0,525.0,206.0,527.9,4.97,0.326,True,238.49,15.232404790127479,0.0,0.0,0.0,3.142148160173447
3,POINT,STATIC,HIGH,14,2,5.0,854,0,51.0,363.0,40.0,350.2,16.88,0.706,True,243.21,23.895622285093552,0.0,0.0,0.0,2.606207079777949
3,POINT,STATIC,HIGH,14,2,6.0,1326,0,508.0,86.0,503.8,77.5,9.47,0.672,True,538.04,14.097570020353574,0.0,0.0,0.0,4.327882870656442
3,POINT,STATIC,HIGH,14,2,7.0,822,0,105.0,133.0,99.7,120.1,13.9,0.467,True,406.35,29.726729439571315,0.0,0.0,0.0,2.969888701957008
3,POINT,STATIC,HIGH,14,2,8.0,804,0,341.0,114.0,340.3,114.3,0.78,0.059,True,240.63,13.3314431790769,0.0,0.0,0.0,3.325516571516676
